
2023-01-03,1500,33,91,7,12,290,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,22,10,6,1012,30,0,32,89,12,54,33,91,9,14,32,89
2023-01-03,1600,31,88,7,11,293,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,27,10,6,1012,30,0,30,86,11,51,31,88,12,19,30,86
2023-01-03,1700,29,84,6,10,296,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,31,10,6,1013,30,0,28,83,11,51,29,84,12,19,28,83
2023-01-03,1800,27,81,6,9,299,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,36,10,6,1013,30,0,27,81,11,51,27,81,12,19,27,81
2023-01-03,1900,26,78,5,8,317,NW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,37,10,6,1014,30,0,26,79,10,50,26,78,11,18,26,79
2023-01-03,2000,24,76,5,7,336,NNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,39,10,6,1015,30,0,25,77,9,49,24,76,8,13,25,77
2023-01-03,2100,23,74,4,6,354,N,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,41,10,6,1016,30,0,25,76,9,47,23,74,8,13,25,76
2023-01-03,2200,23,73,4,6,241,WSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,43,10,6,1015,30,0,24,76,9,48,23,73,7,12,24,76
2023-01-03,2300,21,71,3,5,128,SE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,45,10,6,1015,30,0,22,72,9,49,21,71,7,11,21,71
2023-01-04,0,21,69,3,5,14,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,47,10,6,1015,30,0,21,70,13,55,21,69,6,9,21,69
2023-01-04,100,20,68,3,5,17,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1014,30,0,20,68,12,54,20,68,6,9,20,68
2023-01-04,200,20,68,3,4,20,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1014,30,0,20,68,12,54,20,68,6,9,20,68
2023-01-04,300,19,67,3,4,23,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,49,10,6,1013,30,0,19,67,9,48,19,67,6,9,19,67
2023-01-04,400,19,65,3,4,23,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,49,10,6,1014,30,0,19,65,12,53,19,65,6,9,19,65
2023-01-04,500,18,64,3,4,22,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,50,10,6,1014,30,0,18,64,12,53,18,64,6,9,18,64
2023-01-04,600,18,65,3,4,22,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,51,10,6,1014,30,0,18,65,12,53,18,65,6,9,18,65
2023-01-04,700,19,67,2,4,35,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,47,10,6,1015,30,0,19,67,12,53,19,67,7,11,19,67
2023-01-04,800,22,71,2,3,48,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,43,10,6,1015,30,0,22,72,12,54,22,71,6,10,22,71
2023-01-04,900,24,76,2,3,61,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,39,10,6,1016,30,0,24,76,9,48,24,76,6,10,24,76
2023-01-04,1000,27,81,3,4,129,SE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,34,10,6,1015,30,0,26,80,10,49,27,81,7,11,26,80
2023-01-04,1100,29,84,4,6,196,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30,10,6,1015,30,0,29,84,10,50,29,84,4,7,29,84
2023-01-04,1200,31,88,5,8,264,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,26,10,6,1014,30,0,30,86,13,56,31,88,5,9,30,86
2023-01-04,1300,32,90,3,6,270,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,26,10,6,1013,30,0,31,88,11,51,32,90,7,12,31,88
2023-01-04,1400,33,91,5,9,277,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,26,10,6,1012,30,0,31,89,11,51,33,91,9,14,31,89
2023-01-04,1500,32,90,9,15,283,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,26,10,6,1011,30,0,31,88,11,51,32,90,11,17,31,88
2023-01-04,1600,31,87,8,12,282,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30,10,6,1011,30,0,30,86,11,52,31,87,9,14,30,86
2023-01-04,1700,29,84,6,10,282,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,34,10,6,1012,30,0,29,83,12,53,29,84,10,15,29,83
2023-01-04,1800,28,82,4,7,281,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,39,10,6,1012,30,0,27,81,12,54,28,82,8,14,27,81
2023-01-04,1900,26,79,4,6,292,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,41,10,6,1013,30,0,26,79,12,53,26,79,8,12,26,79
2023-01-04,2000,24,76,3,5,303,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,44,10,6,1014,30,0,25,78,11,52,24,76,5,8,25,78
2023-01-04,2100,23,74,3,4,313,NW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,47,10,6,1015,30,0,25,77,11,51,23,74,5,9,25,77
2023-01-04,2200,23,73,3,4,250,WSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1014,30,2,25,76,11,52,23,73,5,9,25,76
2023-01-04,2300,23,73,3,4,186,S,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,50,10,6,1014,30,4,25,76,11,52,23,73,5,9,25,76
2023-01-05,0,22,71,3,4,122,ESE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,51,10,6,1014,30,6,23,73,12,53,22,71,5,9,22,71
2023-01-05,100,22,71,3,4,107,ESE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52,10,6,1013,30,6,24,74,14,57,22,71,5,8,22,71
2023-01-05,200,21,71,3,4,92,E,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52,10,6,1013,30,7,24,75,11,53,21,71,5,8,21,71
2023-01-05,300,21,70,2,4,77,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,53,10,6,1013,30,7,24,75,11,52,21,70,7,12,21,70
2023-01-05,400,21,70,3,4,76,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,53,10,6,1013,30,8,23,73,11,52,21,70,8,12,21,70
2023-01-05,500,21,70,3,4,75,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52,10,6,1013,30,8,22,71,11,51,21,70,8,12,21,70
2023-01-05,600,21,70,3,4,74,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52,10,6,1014,30,9,21,70,11,51,21,70,6,9,21,70
2023-01-05,700,22,71,3,5,75,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,48,10,6,1014,30,9,23,74,13,56,22,71,5,8,22,71
2023-01-05,800,24,75,3,6,77,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,43,10,6,1015,30,9,24,76,14,57,24,75,8,13,24,76
2023-01-05,900,26,79,4,6,78,ENE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,39,10,6,1016,30,9,26,79,11,51,26,79,8,13,26,79
2023-01-05,1000,29,84,4,6,122,ESE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,36,10,6,1015,30,8,28,83,12,53,29,84,9,14,28,83
2023-01-05,1100,31,87,4,7,167,SSE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,33,10,6,1015,30,8,31,87,13,56,31,87,9,14,31,87
2023-01-05,1200,32,89,4,7,211,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,31,10,6,1014,30,8,32,90,16,60,32,89,8,13,32,90
2023-01-05,1300,33,91,7,11,229,SW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32,10,6,1013,30,8,33,92,16,60,33,91,8,12,33,92
2023-01-05,1400,33,92,6,10,247,WSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32,10,6,1013,30,8,34,93,15,59,33,92,10,16,34,93
2023-01-05,1500,32,90,7,12,264,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,33,10,6,1012,30,8,33,91,16,60,32,90,12,20,33,91
2023-01-05,1600,31,88,9,14,271,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,38,10,6,1013,30,8,31,88,15,59,31,88,11,17,31,88
2023-01-05,1700,29,84,7,11,279,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,42,10,6,1013,30,7,29,85,15,59,29,84,11,18,29,85
2023-01-05,1800,28,82,5,8,286,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,47,10,6,1014,30,7,28,82,15,59,28,82,10,16,28,82
2023-01-05,1900,26,79,4,6,202,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,49,10,6,1014,30,7,27,81,14,58,26,79,6,9,27,81
2023-01-05,2000,25,77,3,4,119,ESE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,51,10,6,1015,30,7,26,79,14,57,25,77,4,7,26,79
2023-01-05,2100,24,76,2,3,35,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,53,10,6,1016,30,7,26,78,14,57,24,76,3,5,26,78
2023-01-05,2200,24,75,2,3,25,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,54,10,6,1016,30,7,25,78,14,57,24,75,3,5,25,78
2023-01-05,2300,23,74,2,3,15,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,55,10,6,1015,30,8,25,77,14,57,23,74,3,5,25,77
